iter	MAE
1669	66.98756474
1670	66.97661953
1671	66.97380773
1672	66.97064473
1673	66.96208824
1674	66.94161247
1675	66.91026351
1676	66.90399904
1677	66.89802778
1678	66.89379469
1679	66.88966475
1680	66.88839859
1681	66.87478339
1682	66.8612091
1683	66.85098433
1684	66.84901405
1685	66.83800567
1686	66.82863389
1687	66.81638518
1688	66.81274614
1689	66.80165229
1690	66.80050195
1691	66.78409486
1692	66.77930135
1693	66.76545844
1694	66.75477321
1695	66.72971936
1696	66.7232692
1697	66.71036358
1698	66.70773139
1699	66.68767283
1700	66.67931151
1701	66.66674596
1702	66.65187251
1703	66.64500527
1704	66.63408539
1705	66.63161917
1706	66.63051842
1707	66.62873137
1708	66.62453226
1709	66.60766914
1710	66.60090222
1711	66.59577223
1712	66.58798077
1713	66.5800392
1714	66.56020612
1715	66.55665436
1716	66.55427383
1717	66.54876985
1718	66.5482305
1719	66.54599636
1720	66.54014603
1721	66.51728791
1722	66.49195806
1723	66.48788076
1724	66.48629262
1725	66.46256648
1726	66.45607089
1727	66.44037131
1728	66.42747481
1729	66.41950491
1730	66.41529187
1731	66.41280796
1732	66.40897732
1733	66.40666965
1734	66.40460324
1735	66.39538063
1736	66.39181782
1737	66.38964649
1738	66.38356895
1739	66.3800108
1740	66.36447206
1741	66.34967633
1742	66.34826766
1743	66.34396385
1744	66.33979939
1745	66.3312559
1746	66.32821269
1747	66.30142149
1748	66.29788109
1749	66.2846327
1750	66.272572
1751	66.26679477
1752	66.26639957
1753	66.25835606
1754	66.25698785
1755	66.25500193
1756	66.24265747
1757	66.2313095
1758	66.2272363
1759	66.22122075
1760	66.21776469
1761	66.20420085
1762	66.20038273
1763	66.19218871
1764	66.17704008
1765	66.17340015
1766	66.17201641
1767	66.14930851
1768	66.12477723
1769	66.11618864
1770	66.10735472
1771	66.10508077
1772	66.09415098
1773	66.09277233
1774	66.07766638
1775	66.07077127
1776	66.0667577
1777	66.05729525
1778	66.03890597
1779	66.03150884
1780	66.02229119
1781	66.01609172
1782	66.01577405
1783	66.01419436
1784	65.99573984
1785	65.98860541
1786	65.98800674
1787	65.98481831
1788	65.97451982
1789	65.97358213
1790	65.97321383
1791	65.96801647
1792	65.96662119
1793	65.96451387
1794	65.96133883
1795	65.96047714
1796	65.95757731
1797	65.95308208
1798	65.94782837
1799	65.94621998
1800	65.93678135
1801	65.93604987
1802	65.9357232
1803	65.91837534
1804	65.91351333
1805	65.90975688
1806	65.89975653
1807	65.89608889
1808	65.88983253
1809	65.87424209
1810	65.86328061
1811	65.84859622
1812	65.83968641
1813	65.82496844
1814	65.81885663
1815	65.81794954
1816	65.81359931
1817	65.81186202
1818	65.80226552
1819	65.79301035
1820	65.77856229
1821	65.777985
1822	65.77051945
1823	65.76808747
1824	65.7613875
1825	65.73749479
1826	65.73156248
1827	65.7179191
1828	65.6987289
1829	65.68321474
1830	65.68282756
1831	65.67947999
1832	65.67678712
1833	65.66186123
1834	65.6540293
1835	65.64961266
1836	65.64715351
1837	65.64240688
1838	65.63227633
1839	65.63164909
1840	65.62034314
1841	65.60524128
1842	65.6031735
1843	65.60134923
1844	65.59703562
1845	65.59010265
1846	65.57907512
1847	65.57128777
1848	65.55430642
1849	65.55369879
1850	65.54647138
1851	65.54293689
1852	65.53998428
1853	65.52543023
1854	65.52107152
1855	65.51812254
1856	65.51678578
1857	65.51047886
1858	65.50692718
1859	65.50425634
1860	65.48497712
1861	65.47782193
1862	65.47665076
1863	65.47449619
1864	65.47362339
1865	65.46940951
1866	65.46806706
1867	65.46626761
1868	65.46524974
1869	65.46286749
1870	65.4547341
1871	65.44608674
1872	65.44347685
1873	65.44317946
1874	65.42822622
1875	65.42347387
1876	65.42187878
1877	65.41723814
1878	65.40421554
1879	65.40257782
1880	65.3876348
1881	65.37059634
1882	65.36936047
1883	65.36773187
1884	65.3663681
1885	65.36506792
1886	65.35257437
1887	65.34843399
1888	65.34486421
1889	65.34245842
1890	65.33694706
1891	65.3308229
1892	65.32479762
1893	65.31026357
1894	65.29454331
1895	65.29315632
1896	65.28187832
1897	65.27804564
1898	65.27644783
1899	65.27594097
1900	65.27387682
1901	65.27352695
1902	65.2708465
1903	65.26845701
1904	65.26248729
1905	65.26234205
1906	65.26210388
1907	65.22441217
1908	65.20678319
1909	65.20456635
1910	65.1916535
1911	65.19093702
1912	65.18951105
1913	65.18717816
1914	65.18564527
1915	65.18456952
1916	65.16291907
1917	65.14360852
1918	65.14357356
1919	65.13123327
1920	65.12998744
1921	65.12274029
1922	65.1158462
1923	65.11042974
1924	65.09941049
1925	65.0834826
1926	65.0680712
1927	65.05318948
1928	65.05071249
1929	65.04503062
1930	65.03943062
1931	65.03861667
1932	65.03347676
1933	65.02830505
1934	65.02779246
1935	65.01281977
1936	64.99414465
1937	64.99124354
1938	64.98772797
1939	64.98139249
1940	64.98056472
1941	64.97788658
1942	64.97525068
1943	64.96483629
1944	64.96328058
1945	64.95788506
1946	64.95602401
1947	64.95392523
1948	64.93564069
1949	64.92463435
1950	64.91796688
1951	64.91659792
1952	64.91137035
1953	64.90257431
1954	64.88324731
1955	64.87641821
1956	64.8730895
1957	64.86431305
1958	64.8506174
1959	64.84943923
1960	64.83209568
1961	64.80824439
1962	64.80764226
1963	64.78905875
1964	64.7858261
1965	64.75946068
1966	64.75846217
1967	64.75148495
1968	64.73522538
1969	64.73328323
1970	64.72083523
1971	64.71896563
1972	64.71427775
1973	64.71260759
1974	64.7107295
1975	64.70231378
1976	64.70008887
1977	64.6978707
1978	64.69760893
1979	64.69641983
1980	64.69422477
1981	64.69348114
1982	64.68636324
1983	64.68460904
1984	64.65743837
1985	64.64545059
1986	64.63859378
1987	64.63654856
1988	64.63569355
1989	64.63338297
1990	64.62366544
1991	64.61413762
1992	64.60072992
1993	64.59967515
1994	64.59911239
1995	64.58338886
1996	64.57547666
1997	64.57262759
1998	64.55723575
1999	64.55276572
2000	64.54770377
2001	64.53950011
2002	64.53837873
2003	64.52102414
2004	64.51468055
2005	64.51409322
2006	64.51084722
2007	64.50973379
2008	64.49228262
2009	64.48905155
2010	64.48487856
2011	64.48195193
2012	64.47652014
2013	64.45987976
2014	64.43707942
2015	64.43390398
2016	64.43008188
2017	64.42752952
2018	64.41302217
2019	64.41192683
2020	64.40301666
2021	64.39498829
2022	64.38815214
2023	64.38359762
2024	64.37519702
2025	64.37235613
2026	64.37191393
2027	64.37074421
2028	64.36930949
2029	64.36885415
2030	64.36243345
2031	64.3615384
2032	64.35331973
2033	64.35066687
2034	64.34246391
2035	64.34093631
2036	64.32934002
2037	64.32798947
2038	64.32692628
2039	64.32522079
2040	64.32355753
2041	64.31021467
2042	64.30878085
2043	64.29675503
2044	64.29414093
2045	64.29326903
2046	64.28054538
2047	64.27992325
2048	64.27889923
2049	64.27500223
2050	64.2734935
2051	64.27205581
2052	64.27133539
2053	64.26621512
2054	64.26396632
2055	64.26319398
2056	64.26219171
2057	64.25786838
2058	64.25496952
2059	64.25254115
2060	64.24060348
2061	64.23482304
2062	64.23016224
2063	64.21633927
2064	64.20934718
2065	64.1977029
2066	64.1960215
2067	64.17998093
2068	64.17140871
2069	64.1702748
2070	64.15823474
2071	64.15549972
2072	64.1537263
2073	64.15058558
2074	64.14982399
2075	64.14933909
2076	64.14590729
2077	64.14086806
2078	64.13295614
2079	64.13068719
2080	64.12988175
2081	64.12376277
2082	64.12173845
2083	64.10819594
2084	64.10685209
2085	64.10341823
2086	64.09972938
2087	64.08570716
2088	64.08432261
2089	64.07943664
2090	64.07516186
2091	64.06459972
2092	64.06294959
2093	64.06199111
2094	64.05747994
2095	64.05665762
2096	64.05507467
2097	64.0520303
2098	64.05044594
2099	64.04119944
2100	64.03320222
2101	64.03005557
2102	64.02828885
2103	64.01666959
2104	64.01576436
2105	64.01479907
2106	64.01182069
2107	64.00749618
2108	64.00597573
2109	63.98795133
2110	63.9752431
2111	63.96463795
2112	63.9637425
2113	63.96000032
2114	63.95904409
2115	63.95757471
2116	63.95500708
2117	63.9516965
2118	63.95068725
2119	63.94833221
2120	63.94374878
2121	63.94092463
2122	63.93759292
2123	63.91761648
2124	63.91664427
2125	63.91371658
2126	63.91220469
2127	63.90878251
2128	63.88615388
2129	63.88265802
2130	63.88013888
2131	63.87897705
2132	63.87430827
2133	63.87154438
2134	63.86131343
2135	63.85458471
2136	63.85293203
2137	63.84854364
2138	63.84619149
2139	63.84419714
2140	63.84055968
2141	63.84037133
2142	63.8371502
2143	63.83132785
2144	63.82080049
2145	63.81886429
2146	63.81801972
2147	63.81662179
2148	63.81436611
2149	63.8019724
2150	63.79527544
2151	63.79420496
2152	63.78753198
2153	63.77927442
2154	63.77729318
2155	63.77493713
2156	63.77049679
2157	63.76847552
2158	63.76607519
2159	63.75598271
2160	63.75321682
2161	63.74442327
2162	63.74409219
2163	63.74245171
2164	63.74154655
2165	63.73201047
2166	63.72860208
2167	63.72782708
2168	63.72638677
2169	63.72565979
2170	63.70686804
2171	63.7060439
2172	63.68486779
2173	63.68383926
2174	63.67180092
2175	63.67131295
2176	63.67060525
2177	63.66969287
2178	63.66945703
2179	63.66578543
2180	63.66534631
2181	63.66271792
2182	63.6616145
2183	63.65983022
2184	63.65901821
2185	63.65635294
2186	63.6479178
2187	63.6419222
2188	63.6405886
2189	63.63847266
2190	63.63574048
2191	63.6309186
2192	63.62920972
2193	63.62214721
2194	63.61938656
2195	63.61651333
2196	63.5942441
2197	63.59363352
2198	63.59026562
2199	63.58776572
2200	63.5823349
2201	63.58208871
2202	63.57942021
2203	63.57852731
2204	63.57793969
2205	63.56433755
2206	63.5584711
2207	63.55803196
2208	63.54531583
2209	63.53447318
2210	63.53200407
2211	63.52942327
2212	63.52768963
2213	63.52599107
2214	63.50144009
2215	63.49951218
2216	63.49664464
2217	63.49137427
2218	63.48055826
2219	63.47907657
2220	63.47701385
2221	63.47623314
2222	63.47465587
2223	63.46656583
2224	63.46383415
2225	63.46139132
2226	63.45522226
2227	63.45418536
2228	63.44950606
2229	63.44560449
2230	63.44372151
2231	63.44329865
2232	63.43977754
2233	63.42784092
2234	63.42561055
2235	63.42370476
2236	63.41550154
2237	63.41020298
2238	63.40754352
2239	63.40364617
2240	63.40148011
2241	63.40035766
2242	63.39970389
2243	63.39627884
2244	63.38896329
2245	63.37596755
2246	63.3704958
2247	63.35582526
2248	63.34499256
2249	63.34007922
2250	63.33635454
2251	63.33278091
2252	63.32645708
2253	63.32443417
2254	63.30773328
2255	63.30724722
2256	63.30599061
2257	63.30531801
2258	63.30398783
2259	63.29771307
2260	63.29679561
2261	63.29553658
2262	63.29247068
2263	63.28783265
2264	63.28549502
2265	63.28355613
2266	63.27800106
2267	63.27672191
2268	63.2743124
2269	63.27280895
2270	63.27137147
2271	63.26832868
2272	63.26510757
2273	63.26280527
2274	63.26003947
2275	63.25681216
2276	63.24733342
2277	63.24496877
2278	63.24391026
2279	63.23966201
2280	63.23714892
2281	63.22122564
2282	63.20414333
2283	63.20007377
2284	63.19807653
2285	63.19632859
2286	63.19556231
2287	63.18602648
2288	63.16922711
2289	63.16609503
2290	63.16564511
2291	63.16295739
2292	63.1512289
2293	63.15012594
2294	63.14179473
2295	63.14021293
2296	63.13365563
2297	63.13285642
2298	63.13209543
2299	63.13182421
2300	63.11490648
2301	63.10706197
2302	63.09712965
2303	63.07608287
2304	63.07534261
2305	63.0746252
2306	63.06693049
2307	63.06197981
2308	63.05976812
2309	63.05828732
2310	63.05486416
2311	63.04823287
2312	63.04450731
2313	63.03713011
2314	63.0344575
2315	63.03397601
2316	63.03183122
2317	63.03155553
2318	63.02427774
2319	63.01282321
2320	63.00918147
2321	63.00762163
2322	63.0004533
2323	62.9999762
2324	62.98679097
2325	62.98529765
2326	62.98299265
2327	62.96991974
2328	62.95942298
2329	62.95562169
2330	62.93935195
2331	62.91787357
2332	62.91172416
2333	62.90738372
2334	62.88515074
2335	62.86713754
2336	62.86165041
2337	62.84001937
2338	62.83572531
2339	62.83052422
2340	62.8289565
2341	62.82256071
2342	62.81610934
2343	62.81190593
2344	62.80953424
2345	62.79814511
2346	62.79607762
2347	62.79521979
2348	62.79438937
2349	62.78501479
2350	62.78227964
2351	62.77042324
2352	62.76797635
2353	62.7668282
2354	62.74960911
2355	62.74804094
2356	62.73060758
2357	62.71719038
2358	62.71288545
2359	62.70568962
2360	62.69334995
2361	62.68481816
2362	62.66934494
2363	62.64999301
2364	62.64033427
2365	62.63528081
2366	62.63301594
2367	62.6304555
2368	62.62856117
2369	62.62019528
2370	62.60815046
2371	62.60777972
2372	62.58608993
2373	62.58491529
2374	62.58311577
2375	62.5777084
2376	62.57364591
2377	62.57250542
2378	62.57044384
2379	62.56938745
2380	62.56508705
2381	62.56361975
2382	62.55371272
2383	62.55066292
2384	62.54233253
2385	62.5421512
2386	62.52888802
2387	62.5230932
2388	62.52115093
2389	62.51617156
2390	62.50727765
2391	62.49650085
2392	62.49593859
2393	62.47571819
2394	62.47344009
2395	62.46903243
2396	62.46564347
2397	62.45257123
2398	62.45150777
2399	62.44425704
2400	62.44263016
2401	62.4414228
2402	62.43471073
2403	62.43290537
2404	62.41892185
2405	62.4177814
2406	62.41611718
2407	62.41361467
2408	62.40929575
2409	62.40861879
2410	62.40687943
2411	62.40575675
2412	62.40418988
2413	62.39243373
2414	62.38525268
2415	62.37956163
2416	62.3768254
2417	62.37177083
2418	62.34946676
2419	62.34574922
2420	62.34264208
2421	62.3382135
2422	62.33159374
2423	62.33012099
2424	62.3282772
2425	62.32715546
2426	62.32393681
2427	62.32181634
2428	62.31925383
2429	62.3148537
2430	62.31361588
2431	62.31002952
2432	62.29656365
2433	62.29409834
2434	62.28061929
2435	62.27320871
2436	62.26691937
2437	62.26364831
2438	62.261616
2439	62.25974245
2440	62.25281734
2441	62.24924461
2442	62.24871965
2443	62.24257492
2444	62.23189555
2445	62.22905813
2446	62.2271357
2447	62.22674994
2448	62.22662291
2449	62.22326495
2450	62.2198209
2451	62.21524045
2452	62.21444138
2453	62.21157254
2454	62.20854589
2455	62.20393502
2456	62.20328626
2457	62.20152172
2458	62.19466512
2459	62.19186399
2460	62.15628363
2461	62.14179017
2462	62.13913134
2463	62.13494803
2464	62.11880049
2465	62.11730881
2466	62.11649114
2467	62.11037688
2468	62.10665428
2469	62.09505003
2470	62.09078289
2471	62.08476739
2472	62.07165962
2473	62.06953378
2474	62.06296797
2475	62.06174891
2476	62.04410456
2477	62.04097648
2478	62.03899079
2479	62.03754794
2480	62.02758976
2481	62.02164002
2482	62.02048098
2483	62.01289827
2484	62.01013135
2485	61.99995704
2486	61.99675818
2487	61.99204871
2488	61.9871018
2489	61.97056073
2490	61.96949445
2491	61.95534573
2492	61.94549095
2493	61.94061973
2494	61.93917249
2495	61.92824071
2496	61.92802798
2497	61.90897745
2498	61.90159248
2499	61.89067161
2500	61.88614632
2501	61.87721005
2502	61.85852503
2503	61.848296
2504	61.84749714
2505	61.83433067
2506	61.83379944
2507	61.81770789
2508	61.81243971
2509	61.81017811
2510	61.80140312
2511	61.8010376
2512	61.79842128
2513	61.79564713
2514	61.79447637
2515	61.79198962
2516	61.7907361
2517	61.79034302
2518	61.78568929
2519	61.77463419
2520	61.76251773
2521	61.74793223
2522	61.7345355
2523	61.72160932
2524	61.70489848
2525	61.69362231
2526	61.68844046
2527	61.68767242
2528	61.68630305
2529	61.68535263
2530	61.67444407
2531	61.66569235
2532	61.66222143
2533	61.66032671
2534	61.65719291
2535	61.65221678
2536	61.64965733
2537	61.62344372
2538	61.62110822
2539	61.61741889
2540	61.61525648
2541	61.60749518
2542	61.60413404
2543	61.6029238
2544	61.6001131
2545	61.59607896
2546	61.59548849
2547	61.59529355
2548	61.59469771
2549	61.57965215
2550	61.57707505
2551	61.57344583
2552	61.54652321
2553	61.54266673
2554	61.53685337
2555	61.51062575
2556	61.50669807
2557	61.49899682
2558	61.49848503
2559	61.49691304
2560	61.48466813
2561	61.48369422
2562	61.48123128
2563	61.47342015
2564	61.46963778
2565	61.45555268
2566	61.45282646
2567	61.4503469
2568	61.44995927
2569	61.44615098
2570	61.4438725
2571	61.44329118
2572	61.4369831
2573	61.43187209
2574	61.43101629
2575	61.42628204
2576	61.42289756
2577	61.42273763
2578	61.40061764
2579	61.39497168
2580	61.39458941
2581	61.38169918
2582	61.38125091
2583	61.38027222
2584	61.37530618
2585	61.36721821
2586	61.3539522
2587	61.343315
2588	61.33332054
2589	61.32679602
2590	61.32364399
2591	61.32352034
2592	61.31530793
2593	61.30541484
2594	61.28819298
2595	61.27993672
2596	61.27769349
2597	61.27335445
2598	61.27200718
2599	61.26832926
2600	61.24605438
2601	61.23679607
2602	61.23395292
2603	61.232407
2604	61.22747871
2605	61.22462843
2606	61.2228877
2607	61.21653982
2608	61.20364079
2609	61.19709846
2610	61.19676154
2611	61.19105775
2612	61.18895187
2613	61.17904053
2614	61.17698074
2615	61.17632891
2616	61.16006139
2617	61.15657825
2618	61.14897784
2619	61.14848558
2620	61.1471788
2621	61.14616552
2622	61.14364335
2623	61.13748087
2624	61.13450918
2625	61.13314283
2626	61.1286436
2627	61.12598212
2628	61.11475817
2629	61.11451035
2630	61.11371006
2631	61.10710952
2632	61.10421655
2633	61.1005287
2634	61.10043818
2635	61.08236915
2636	61.08233341
2637	61.07320815
2638	61.07027345
2639	61.06799507
2640	61.06527711
2641	61.04927425
2642	61.04811136
2643	61.04718163
2644	61.04548928
2645	61.04469839
2646	61.03871935
2647	61.02397371
2648	61.01404448
2649	61.013059
2650	61.00897242
2651	61.00050593
2652	61.00009054
2653	60.99186758
2654	60.98955424
2655	60.98809384
2656	60.98758124
2657	60.98645406
2658	60.98621254
2659	60.98487713
2660	60.9763625
2661	60.97607045
2662	60.97522584
2663	60.97469467
2664	60.97307766
2665	60.96673408
2666	60.9662189
2667	60.9638637
2668	60.96376156
2669	60.96293404
2670	60.96241272
2671	60.94677198
2672	60.94559541
2673	60.93871205
2674	60.93498583
2675	60.93282402
2676	60.93171559
2677	60.93086944
2678	60.92525054
2679	60.90559084
2680	60.90483306
2681	60.89818735
2682	60.88864132
2683	60.87953072
2684	60.87657473
2685	60.86669174
2686	60.85837867
2687	60.8571541
2688	60.85586396
2689	60.84395939
2690	60.83733988
2691	60.83022892
2692	60.82496057
2693	60.82462192
2694	60.81883881
2695	60.81741277
2696	60.81021456
2697	60.80889332
2698	60.80673833
2699	60.80058088
2700	60.79694092
2701	60.79581632
2702	60.79466549
2703	60.79395137
2704	60.78116287
2705	60.77695412
2706	60.77373148
2707	60.77361172
2708	60.76817468
2709	60.76762832
2710	60.7647577
2711	60.76382434
2712	60.76173049
2713	60.75922483
2714	60.75774377
2715	60.74270152
2716	60.72951908
2717	60.72830298
2718	60.72268942
2719	60.71843533
2720	60.71802538
2721	60.71761054
2722	60.71294337
2723	60.7121988
2724	60.71085726
2725	60.70948606
2726	60.70845358
2727	60.70825327
2728	60.70240103
2729	60.70206109
2730	60.69138584
2731	60.68553537
2732	60.68225073
2733	60.68187971
2734	60.67885056
2735	60.66938859
2736	60.66893102
2737	60.66832582
2738	60.66415606
2739	60.65762708
2740	60.64150769
2741	60.6389501
2742	60.63748907
2743	60.6294699
2744	60.60492152
2745	60.59823632
2746	60.59658086
2747	60.59389284
2748	60.59280509
2749	60.5741007
2750	60.56330731
2751	60.56235135
2752	60.55921161
2753	60.55580869
2754	60.55360947
2755	60.54771346
2756	60.54641941
2757	60.54539938
2758	60.54420734
2759	60.54110981
2760	60.53077749
2761	60.52967535
2762	60.52719658
2763	60.52619853
2764	60.52432352
2765	60.52374007
2766	60.52263129
2767	60.51618297
2768	60.50785177
2769	60.49728602
2770	60.495485
2771	60.49366311
2772	60.49236667
2773	60.488684
2774	60.48825078
2775	60.48734287
2776	60.4771454
2777	60.4765032
2778	60.47307058
2779	60.47199389
2780	60.46974063
2781	60.46291389
2782	60.46045398
2783	60.45782261
2784	60.45590816
2785	60.45584662
2786	60.45479982
2787	60.45076618
2788	60.45055861
2789	60.4427759
2790	60.44079651
2791	60.43425971
2792	60.42606959
2793	60.42200661
2794	60.41681062
2795	60.40740175
2796	60.40446273
2797	60.39698186
2798	60.39522277
2799	60.39219968
2800	60.37710308
2801	60.37344682
2802	60.35701207
2803	60.35506017
2804	60.35465422
2805	60.34886923
2806	60.34344047
2807	60.33831355
2808	60.33762824
2809	60.32840727
2810	60.32178704
2811	60.31164108
2812	60.30783439
2813	60.29630083
2814	60.29246778
2815	60.29126778
2816	60.28890798
2817	60.28421976
2818	60.28081969
2819	60.27745877
2820	60.27293846
2821	60.2726873
2822	60.26698674
2823	60.26649062
2824	60.26405242
2825	60.23899425
2826	60.23864435
2827	60.23054782
2828	60.22264781
2829	60.21155288
2830	60.20612071
2831	60.19847814
2832	60.19674285
2833	60.19480286
2834	60.19090353
2835	60.18381478
2836	60.17770703
2837	60.17444085
2838	60.1730948
2839	60.16982954
2840	60.16306717
2841	60.16055875
2842	60.15872275
2843	60.15803596
2844	60.15414289
2845	60.15179261
2846	60.14769398
2847	60.145643
2848	60.14517955
2849	60.14314377
2850	60.13072658
2851	60.12417138
2852	60.11363982
2853	60.11131381
2854	60.1105568
2855	60.10816683
2856	60.10188796
2857	60.09727877
2858	60.0710585
2859	60.06984253
2860	60.06936916
2861	60.06843655
2862	60.06467305
2863	60.05985287
2864	60.05742974
2865	60.05654236
2866	60.05611983
2867	60.05270368
2868	60.05202721
2869	60.04384818
2870	60.04256595
2871	60.04240841
2872	60.03946288
2873	60.03541652
2874	60.03470236
2875	60.03255887
2876	60.02540776
2877	60.02396244
2878	60.02134433
2879	60.02080078
2880	60.02018381
2881	60.01811469
2882	60.01761257
2883	60.01509061
2884	60.01127624
2885	60.00719498
2886	60.006711
2887	60.00095045
2888	59.99983791
2889	59.99476145
2890	59.99376369
2891	59.98996252
2892	59.98264401
2893	59.9721655
2894	59.9698309
2895	59.95332004
2896	59.95255552
2897	59.93937096
2898	59.93478025
2899	59.9193828
2900	59.91229441
2901	59.90845402
2902	59.90571143
2903	59.90444707
2904	59.90054831
2905	59.89958058
2906	59.89628434
2907	59.89556429
2908	59.88878328
2909	59.88634624
2910	59.86935135
2911	59.85756331
2912	59.85730942
2913	59.8498963
2914	59.84896194
2915	59.84030667
2916	59.839145
2917	59.8267038
2918	59.82644145
2919	59.81500353
2920	59.81460032
2921	59.80623947
2922	59.80398695
2923	59.80359207
2924	59.80189451
2925	59.7981734
2926	59.79341215
2927	59.79102208
2928	59.78149442
2929	59.77958867
2930	59.77497216
2931	59.75443696
2932	59.74034158
2933	59.73914043
2934	59.73841915
2935	59.7356236
2936	59.71232319
2937	59.70915063
2938	59.7047607
2939	59.69023282
2940	59.68230048
2941	59.68058791
2942	59.6665443
2943	59.66214008
2944	59.66177977
2945	59.65480554
2946	59.6357557
2947	59.62298662
2948	59.61903752
2949	59.59936274
2950	59.59834356
2951	59.58465748
2952	59.58422342
2953	59.57963796
2954	59.57815072
2955	59.57140975
2956	59.56911738
2957	59.55936655
2958	59.55650319
2959	59.55395333
2960	59.5383667
2961	59.5286007
2962	59.51349249
2963	59.50352294
2964	59.48710871
2965	59.48621102
2966	59.48503592
2967	59.47419013
2968	59.47268588
2969	59.46589361
2970	59.46378284
2971	59.45147655
2972	59.44842144
2973	59.4481336
2974	59.44794793
2975	59.44757468
2976	59.44577784
2977	59.41531673
2978	59.40568634
2979	59.40520757
2980	59.40258518
2981	59.39852438
2982	59.39111465
2983	59.38922802
2984	59.36659108
2985	59.36388021
2986	59.36331845
2987	59.3510162
2988	59.34322865
2989	59.33087293
2990	59.32135142
2991	59.31141967
2992	59.29521667
2993	59.29211342
2994	59.29163886
2995	59.29114418
2996	59.2888886
2997	59.28564574
2998	59.28200117
2999	59.27953541
3000	59.2792646
3001	59.27649104
3002	59.27465844
3003	59.25567268
3004	59.25398774
3005	59.23113192
3006	59.23050162
3007	59.21805547
3008	59.21693873
3009	59.21276726
3010	59.20793988
3011	59.20735771
3012	59.20537334
3013	59.20421388
3014	59.19549477
3015	59.19367623
3016	59.19155578
3017	59.19013991
3018	59.18957381
3019	59.18438177
3020	59.18404741
3021	59.17973438
3022	59.16654725
3023	59.16453271
3024	59.15578205
3025	59.1466088
3026	59.14261971
3027	59.13469487
3028	59.13379701
3029	59.127444
3030	59.11386207
3031	59.09825427
3032	59.0941913
3033	59.08964457
3034	59.08197506
3035	59.07707327
3036	59.07111079
3037	59.0642211
3038	59.06405962
3039	59.0427269
3040	59.03857421
3041	59.03763448
3042	59.03242273
3043	59.02779023
3044	59.02580608
3045	59.02076704
3046	59.01551779
3047	59.01468922
3048	59.01364895
3049	58.99519716
3050	58.99157063
3051	58.98444702
3052	58.981424
3053	58.98081806
3054	58.97881756
3055	58.97685685
3056	58.97615669
3057	58.97548871
3058	58.9616876
3059	58.93600454
3060	58.93200988
3061	58.92974423
3062	58.91702297
3063	58.91600902
3064	58.91182983
3065	58.91033279
3066	58.90887476
3067	58.90871863
3068	58.90124537
3069	58.88894163
3070	58.8820449
3071	58.87817041
3072	58.87479255
3073	58.8653238
3074	58.85039587
3075	58.83608391
3076	58.82592775
3077	58.82155541
3078	58.81002059
3079	58.80827059
3080	58.79536593
3081	58.78427281
3082	58.78126046
3083	58.77503195
3084	58.77189067
3085	58.77182488
3086	58.77151239
3087	58.7693317
3088	58.76331775
3089	58.75045679
3090	58.74797026
3091	58.74634599
3092	58.74373672
3093	58.73243221
3094	58.72129044
3095	58.71424491
3096	58.71260525
3097	58.70391616
3098	58.69728272
3099	58.69232223
3100	58.69181108
3101	58.68898945
3102	58.68732123
3103	58.68118906
3104	58.66702177
3105	58.66650584
3106	58.6645912
3107	58.66388762
3108	58.66373362
3109	58.6595997
3110	58.65907888
3111	58.6526042
3112	58.64681278
3113	58.6424021
3114	58.64018917
3115	58.63986225
3116	58.63681133
3117	58.62654198
3118	58.62634768
3119	58.62568387
3120	58.62497653
3121	58.62225054
3122	58.61950344
3123	58.61819942
3124	58.61793061
3125	58.61422737
3126	58.61309177
3127	58.61255684
3128	58.6113983
3129	58.60895951
3130	58.60684369
3131	58.59821473
3132	58.57358379
3133	58.55695826
3134	58.55590502
3135	58.54261056
3136	58.54104638
3137	58.53738943
3138	58.53338596
3139	58.52973199
3140	58.52850102
3141	58.51550973
3142	58.49862609
3143	58.49531386
3144	58.46498798
3145	58.46456383
3146	58.46421648
3147	58.46396098
3148	58.46185921
3149	58.46131754
3150	58.44559857
3151	58.44497036
3152	58.44438952
3153	58.43313243
3154	58.41215222
3155	58.40812953
3156	58.3968635
3157	58.39293682
3158	58.39018839
3159	58.38936446
3160	58.3790733
3161	58.37725844
3162	58.37582817
3163	58.36778855
3164	58.36621983
3165	58.36143569
3166	58.35650652
3167	58.34482398
3168	58.34226579
3169	58.33125971
3170	58.32959484
3171	58.32492727
3172	58.32331079
3173	58.32305851
3174	58.32169596
3175	58.31937538
3176	58.31860729
3177	58.31666088
3178	58.31520726
3179	58.30548226
3180	58.3013325
3181	58.3008734
3182	58.27494307
3183	58.27472232
3184	58.27448699
3185	58.27393903
3186	58.26612001
3187	58.25618102
3188	58.2547206
3189	58.24005157
3190	58.23977326
3191	58.23359512
3192	58.22450148
3193	58.22433301
3194	58.22144103
3195	58.21805581
3196	58.21667363
3197	58.20968897
3198	58.20884586
3199	58.20544665
3200	58.19978824
3201	58.1980803
3202	58.19194333
3203	58.19024427
3204	58.18916024
3205	58.18866828
3206	58.18702672
3207	58.18590621
3208	58.18523322
3209	58.1845465
3210	58.1691627
3211	58.16393906
3212	58.16111512
3213	58.16001217
3214	58.15674771
3215	58.15627217
3216	58.15123592
3217	58.15025333
3218	58.14856403
3219	58.13823401
3220	58.13272127
3221	58.13234165
3222	58.13221036
3223	58.12819338
3224	58.12707331
